"","OPEID","INSTNM","CITY","STABBR","ZIP","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","AGE_ENTRY","UGDS_WOMEN","MARRIED","FIRST_GEN","FAMINC","MN_EARN_WNE_P10","ST_FIPS","ADM_RATE","SATVR25","SATVR75","SATMT25","SATMT75","SATWR25","SATWR75","completion","transfer","LOCALE","CCUGPROF","Year"
"5570",NA,"University of Minnesota-Rochester","Rochester","MN",55904,0.807,0,0,0.0175,0,0,0.0351,0,0.1404,21.505475785,0.7018,0.0461588383,0.2179327522,83784.86487,55400,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009"
"5571",962102,"Herzing University-Toledo","Toledo","OH",43615,0,0,0,0,0,0,0,0,0.0738,31.456081081,0.8591,0.2928439803,0.5550493546,28740.81048,44900,39,0.7857,NA,NA,NA,NA,NA,NA,NA,NA,11,5,"2009"
"5572",1308800,"Capri Beauty College","New Lenox","IL",60451,0,0,0,0,0,0,0,0,0,23.368888889,1,0.0933333333,0.5076142132,47411.51534,22900,17,0.9333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009"
"5573",2605505,"Remington College-Columbia Campus","Columbia","SC",29210,0.1092,0.8193,0.063,0,0,0,0.0084,0,0,27.69213077,0.958,0.1861343848,0.6039498832,18309.14336,32800,45,0.5169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009"
"5574",100200,"Alabama A & M University","Normal","AL",35762,0.0199,0.9617,0.0032,0.0018,6e-04,0,0,0.0087,0.0041,21.010806638,0.5229,0.0285604014,0.3920704846,37865.33941,NA,1,0.5129,380,470,370,470,370,450,0.12186978297161,0,12,10,"2010"
"5575",105200,"University of Alabama at Birmingham","Birmingham","AL",35294,0.6036,0.2673,0.0202,0.0413,0.0032,8e-04,0.0114,0.0178,0.0344,23.643483343,0.583,0.1118254432,0.3494533221,53305.9957,NA,1,0.8243,490,680,510,690,NA,NA,0.1851368970013,0.291015625,12,9,"2010"
"5576",2503400,"Amridge University","Montgomery","AL",36117,0.3432,0.3432,0.0324,0.0081,0,0,0,0,0.273,32.828908555,0.5351,0.401179941,0.5153583618,30265.48137,NA,1,0.7143,NA,NA,NA,NA,NA,NA,0.23076923076923,0,NA,NA,"2010"
"5577",105500,"University of Alabama in Huntsville","Huntsville","AL",35899,0.7181,0.1495,0.0252,0.0321,0.0142,2e-04,0.0153,0.0278,0.0177,23.933037515,0.4703,0.1573215006,0.3242659758,54637.94079,NA,1,0.6614,510,630,510,655,NA,NA,0.12863705972434,0.33690658499234,12,9,"2010"
"5578",100500,"Alabama State University","Montgomery","AL",36104,0.0094,0.9543,0.0039,2e-04,4e-04,6e-04,4e-04,0.0051,0.0256,20.909669211,0.5903,0.0165394402,0.4296134209,29799.13248,NA,1,0.4372,360,440,320,420,NA,NA,0.0659050966608,0,12,10,"2010"
"5579",105100,"The University of Alabama","Tuscaloosa","AL",35487,0.8183,0.1218,0.0242,0.0109,0.0053,4e-04,0.0053,0.0115,0.0023,21.431896043,0.5237,0.0538688718,0.2859266601,83666.79131,NA,1,0.5358,490,620,500,620,480,600,0.37933130699088,0.18267477203647,13,14,"2010"
"5580",831000,"Auburn University at Montgomery","Montgomery","AL",36117,0.5683,0.3333,0.0141,0.0164,0.0048,0,0,0.0301,0.033,23.77835769,0.6213,0.1172581768,0.4031067961,40434.18664,NA,1,0.9503,NA,NA,NA,NA,NA,NA,0.09328968903436,0.42062193126022,12,9,"2010"
"5581",100900,"Auburn University","Auburn","AL",36849,0.8532,0.0783,0.0252,0.0187,0.0071,0,0,0.0067,0.0108,20.525652405,0.4858,0.0330197053,0.2100640439,96084.33018,NA,1,0.7867,540,650,560,660,530,640,0.35736239172953,0.21905560212349,13,15,"2010"
"5582",101200,"Birmingham Southern College","Birmingham","AL",35254,0.8245,0.0756,0.025,0.0434,0.0072,0,0.0171,0,0.0072,19.833024119,0.4938,NA,0.1976744186,91773.64867,NA,1,0.6649,530,640,520,640,510,630,0.52861035422343,0,12,14,"2010"
"5583",1303906,"South University-Montgomery","Montgomery","AL",36116,0.2932,0.6592,0.0223,0.0089,0.003,0,0.0134,0,0,31.77395891,0.7262,0.3045928566,0.544972429,25553.12601,NA,1,0.9273,NA,NA,NA,NA,NA,NA,0.14285714285714,0,NA,NA,"2010"
"5584",100300,"Faulkner University","Montgomery","AL",36109,0.2665,0.2935,0.0073,0.003,0.0039,0,0.0069,0.0141,0.4049,29.679607318,0.623,0.2021419009,0.487590486,37725.43932,NA,1,0.5117,465,530,470,530,NA,NA,0.13513513513513,0.17837837837837,NA,NA,"2010"
"5585",962107,"Herzing University-Birmingham","Birmingham","AL",35209,0.3002,0.6295,0.0048,0.0048,0,0,0.0387,0,0.0218,31.273840149,0.6755,0.2608888495,0.5472462499,25706.16452,NA,1,0.7907,NA,NA,NA,NA,NA,NA,0.08695652173913,0,21,5,"2010"
"5586",101900,"Huntingdon College","Montgomery","AL",36106,0.6271,0.1828,0.0165,0.0018,0.0046,9e-04,0.0119,0.0064,0.1481,23.707560628,0.5091,0.0970042796,0.4135338346,64239.05007,NA,1,0.6217,470,540,460,540,410,510,0.36979166666666,0,12,9,"2010"
"5587",102000,"Jacksonville State University","Jacksonville","AL",36265,0.6201,0.2981,0.0136,0.0049,0.0063,6e-04,0,0.0234,0.033,23.479254658,0.5756,0.1361490683,0.4347240915,45186.133,NA,1,0.8397,420,540,430,530,NA,NA,0.08947885939036,0,13,13,"2010"
"5588",102300,"Judson College","Marion","AL",36756,0.829,0.1065,0.0129,0.0065,0.0129,0,0.029,0.0032,0,21.622340426,0.971,0.079787234,0.4831460674,59460.46308,NA,1,0.8154,450,580,420,520,NA,NA,0.37681159420289,0,43,9,"2010"
"5589",102400,"University of West Alabama","Livingston","AL",35470,0.4303,0.5224,0.01,0.0026,0.0026,0.0042,0.0042,0.0026,0.021,25.644402036,0.585,0.138588684,0.4802919708,35286.76484,NA,1,0.4052,NA,NA,NA,NA,NA,NA,0.14644351464435,0.27651515151515,43,13,"2010"
"5590",102600,"Marion Military Institute","Marion","AL",36756,0.6106,0.2387,0.093,0.0352,0.005,0.0075,0.0101,0,0,19.716853933,0.1583,NA,0.3277108434,58306.86765,NA,1,0.4407,400,550,440,610,NA,NA,0.20258620689655,0.50431034482758,43,4,"2010"
"5591",102900,"University of Mobile","Mobile","AL",36613,0.6303,0.2356,0.0102,0.0047,0.019,0,0.0074,0.0244,0.0684,25.792964824,0.6845,0.1537688442,0.4128745838,51709.0799,NA,1,0.746,476,586,462,598,NA,NA,0.29045643153526,0.37959183673469,41,13,"2010"
"5592",100400,"University of Montevallo","Montevallo","AL",35115,0.7501,0.1456,0.0241,0.0044,0.0052,4e-04,0.008,0.0217,0.0405,22.63086104,0.6651,0.0801364024,0.3931469793,55924.75598,NA,1,0.723,NA,NA,NA,NA,NA,NA,0.19262295081967,0,21,13,"2010"
"5593",101600,"University of North Alabama","Florence","AL",35632,0.745,0.1318,0.0194,0.005,0.0111,7e-04,0.0168,0.0439,0.0264,22.732735724,0.575,0.1155378486,0.4266950657,50863.22984,NA,1,0.8685,475,578,420,563,NA,NA,0.125,0.39369158878504,13,13,"2010"
"5594",103300,"Oakwood University","Huntsville","AL",35896,0.0011,0.8897,0.0098,0.0022,0.0016,0,0,0.0706,0.025,21.974409449,0.5693,0.0541338583,0.2281284607,58599.39135,NA,1,0.5112,420,550,410,520,NA,NA,0.22453703703703,0,12,10,"2010"
"5595",103600,"Samford University","Birmingham","AL",35229,0.8711,0.0747,0.0175,0.0086,0.0045,7e-04,0.0065,0.0055,0.011,20.982887701,0.6364,0.0406417112,0.1807228916,98425.17818,NA,1,0.8669,520,640,515,620,NA,NA,0.53984962406015,0,21,14,"2010"
"5596",105700,"University of South Alabama","Mobile","AL",36688,0.647,0.1982,0.0225,0.0309,0.0089,0.0038,0.0038,0.0443,0.0406,23.422865701,0.5686,0.1244799467,0.4124886878,50826.05227,NA,1,0.8645,NA,NA,NA,NA,NA,NA,0.14469453376205,0.19483568075117,12,13,"2010"
"5597",104100,"Spring Hill College","Mobile","AL",36608,0.6718,0.1881,0.0748,0.0109,0.008,0,0.0073,0.0058,0.0334,21.370218579,0.6216,0.0491803279,0.3109489051,77680.96696,NA,1,0.5307,480,600,490,580,NA,NA,0.50485436893203,0,12,14,"2010"
"5598",2270400,"Southeastern Bible College","Birmingham","AL",35244,0.5895,0.3526,0.0053,0,0,0,0,0,0.0526,29.984962406,0.4947,0.2857142857,0.4869565217,36695.58496,NA,1,0.8696,NA,NA,NA,NA,NA,NA,0.36,0,21,9,"2010"
"5599",104400,"Stillman College","Tuscaloosa","AL",35401,0.0284,0.8456,0.0038,0,9e-04,0,0,0,0.1212,20.26394052,0.5616,NA,0.441301273,35481.33346,NA,1,0.4855,388,450,380,450,NA,NA,0.15116279069767,0,13,11,"2010"
"5600",104700,"Troy University","Troy","AL",36082,0.4517,0.4107,0.0254,0.0088,0.014,7e-04,0.0016,0.0178,0.0692,29.072369979,0.6134,0.2329729303,0.4941099476,34450.23575,NA,1,0.6951,NA,NA,NA,NA,NA,NA,0.1821060965954,0.10206896551724,41,5,"2010"
"5601",105000,"Tuskegee University","Tuskegee","AL",36088,8e-04,0.8415,0.0028,4e-04,8e-04,0,0,0.0097,0.144,19.720945946,0.5645,NA,0.297564688,48740.44543,NA,1,0.5972,390,490,390,480,390,490,0.17546362339514,0,32,12,"2010"
"5602",106100,"Alaska Pacific University","Anchorage","AK",99508,0.6225,0.0404,0.0472,0.0225,0.1596,0.0022,0.018,0.0022,0.0854,29.46743295,0.6517,0.2835249042,0.3886462882,59174.86547,NA,2,0.3346,480,600,460,570,NA,NA,0.22448979591836,0,11,9,"2010"
"5603",3160300,"AVTEC-Alaska's Institute of Technology","Seward","AK",99664,0.4302,0.0125,0.0287,0.0137,0.2207,0.0062,0.02,0,0.2681,26.81512605,0.2481,0.1260504202,0.55,35925.80699,NA,2,0.3311,NA,NA,NA,NA,NA,NA,0.87384615384615,0,NA,NA,"2010"
"5604",2295000,"Everest College-Phoenix","Phoenix","AZ",85021,0.4373,0.2836,0.1167,0.006,0.0244,0.0039,0.0245,4e-04,0.1031,29.799349013,0.7428,0.2742545149,0.6260955612,15961.85109,NA,4,0.4465,NA,NA,NA,NA,NA,NA,0.16,0,NA,NA,"2010"
"5605",2100600,"Carrington College-Phoenix","Phoenix","AZ",85051,0.3265,0.0747,0.4862,0.0174,0.0583,0.0041,0.0092,0.002,0.0215,27.368880656,0.8158,0.2069330511,0.5682502509,25416.56188,NA,4,1,NA,NA,NA,NA,NA,NA,0.0395256916996,0,11,4,"2010"
"5606",2100611,"Carrington College-Mesa","Mesa","AZ",85210,0.2857,0.0582,0.2038,0.01,0.0719,0.0018,0.0118,0,0.3567,27.368880656,0.7834,0.2069330511,0.5682502509,25416.56188,NA,4,1,NA,NA,NA,NA,NA,NA,0.02748414376321,0,11,4,"2010"
"5607",2100607,"Carrington College-Tucson","Tucson","AZ",85745,0.3149,0.0404,0.5398,0.0081,0.0346,0.0023,0.0069,0,0.0531,27.368880656,0.7751,0.2069330511,0.5682502509,25416.56188,NA,4,1,NA,NA,NA,NA,NA,NA,0.03255813953488,0,11,4,"2010"
"5608",108100,"Arizona State University-Tempe","Tempe","AZ",85287,0.6216,0.052,0.1785,0.0578,0.0202,0.0013,0.0126,0.0253,0.0306,23.107019395,0.5086,0.1149521488,0.3685207848,62807.04287,NA,4,0.905,470,590,480,620,NA,NA,0.31866173042643,0,12,15,"2010"
"5609",108300,"University of Arizona","Tucson","AZ",85721,0.61,0.0318,0.1986,0.0509,0.0123,0.0015,0.0393,0.0346,0.021,21.293596389,0.5219,0.051162013,0.3153748642,70068.17079,NA,4,0.7536,480,610,470,610,NA,NA,0.33776500179662,0,11,13,"2010"
"5610",1072702,"DeVry University-Arizona","Phoenix","AZ",85021,0.3923,0.0673,0.2473,0.0284,0.0284,0.0045,0.006,0.002,0.2238,29.832503428,0.3016,0.2881902265,0.5251037622,34580.76342,NA,4,0.6823,NA,NA,NA,NA,NA,NA,0.26771653543307,0,11,5,"2010"
"5611",147902,"Embry-Riddle Aeronautical University-Prescott","Prescott","AZ",86301,0.6661,0.017,0.0941,0.0583,0.0097,0.0049,0.0358,0.0443,0.0698,25.766879744,0.173,0.3006392329,0.3601132158,62575.29713,NA,4,0.8193,480,600,510,650,NA,NA,0.37431693989071,0,41,14,"2010"
"5612",107400,"Grand Canyon University","Phoenix","AZ",85017,0.2046,0.145,0.0436,0.0082,0.0062,0.0011,0.0101,0.003,0.5784,34.529072152,0.7636,0.3936965643,0.526242828,38122.31429,NA,4,1,NA,NA,NA,NA,NA,NA,0.22608695652173,0,11,5,"2010"
"5613",732990,"ITT Technical Institute-Tucson","Tucson","AZ",85704,0.4165,0.0614,0.3973,0.0038,0.0499,0.0038,0.0154,0,0.0518,29.206255353,0.2111,0.2345573269,0.5463231895,26184.0251,NA,4,0.3204,NA,NA,NA,NA,NA,NA,0.08333333333333,0,21,6,"2010"
"5614",732911,"ITT Technical Institute-Tempe","Tempe","AZ",85282,0.4729,0.0856,0.2171,0.0157,0.1653,0.0109,0,0,0.0326,29.206255353,0.2654,0.2345573269,0.5463231895,26184.0251,NA,4,0.3297,NA,NA,NA,NA,NA,NA,0,0,12,6,"2010"
"5615",108200,"Northern Arizona University","Flagstaff","AZ",86011,0.6681,0.0326,0.1561,0.0189,0.0484,0.005,0.0228,0.0366,0.0115,23.713311511,0.5834,0.1331151118,0.3658923963,64347.46789,NA,4,0.6523,470,580,480,590,460,560,0.28671943711521,0,13,13,"2010"
"5616",2065300,"Prescott College","Prescott","AZ",86301,0.8205,0.0169,0.0572,0.0104,0.0182,0.0013,0.0403,0.0078,0.0273,27.946969697,0.5852,0.1609848485,0.2157258065,53610.28498,NA,4,0.9945,510,670,480,570,500,620,0.225,0.35,13,9,"2010"
"5617",711300,"Arizona Christian University","Phoenix","AZ",85032,0.8298,0.0513,0.0793,0.0117,0.0093,0,0,0.0186,0,23.595541401,0.4545,0.1050955414,0.2876254181,67006.57396,NA,4,0.6792,440,560,350,510,NA,NA,0.01724137931034,0,11,13,"2010"
"5618",110100,"University of Arkansas at Little Rock","Little Rock","AR",72204,0.6101,0.2638,0.0352,0.0231,0.0054,0,0.0234,0.0227,0.0163,26.6292,0.6021,0.215,0.4380146895,40280.73358,NA,5,0.8731,NA,NA,NA,NA,NA,NA,0.07114624505928,0.14624505928853,12,5,"2010"
"5619",108800,"Lyon College","Batesville","AR",72501,0.8076,0.0426,0.0315,0.0205,0.0142,0,0,0.0174,0.0662,20.969631236,0.5615,0.0563991323,0.411627907,55863.39718,NA,5,0.6748,460,610,480,590,440,570,0.43971631205673,0,33,14,"2010"
"5620",110800,"University of Arkansas","Fayetteville","AR",72701,0.8104,0.0485,0.0457,0.0251,0.0164,0.001,0.022,0.0267,0.0042,21.819504396,0.4848,0.0871302958,0.3156028369,75771.99972,NA,5,0.604,500,610,520,640,NA,NA,0.34504132231404,0.25,13,15,"2010"
"5621",108600,"University of Arkansas at Pine Bluff","Pine Bluff","AR",71601,0.0306,0.9476,0.0049,0.0018,0.0012,0,9e-04,0.0107,0.0021,21.361569327,0.5623,0.0307623718,0.4473684211,30309.41495,NA,5,0.3017,330,455,350,480,330,455,0.06811594202898,0.11449275362318,13,11,"2010"
"5622",109000,"Arkansas State University-Main Campus","Jonesboro","AR",72401,0.6854,0.1752,0.0136,0.0051,0.0037,3e-04,0.0198,0.0356,0.0613,24.693539165,0.5792,0.1943967982,0.5074867171,38367.30009,NA,5,0.6755,450,550,480,580,460,590,0.16358024691358,0.18209876543209,13,13,"2010"
"5623",108900,"Arkansas Tech University","Russellville","AR",72801,0.8394,0.0574,0.035,0.0161,0.0166,5e-04,0.0081,0.027,0,24.223538705,0.5278,0.1954590326,0.5155534121,41300.74443,NA,5,0.9089,415,550,490,600,NA,NA,0.15486381322957,0.27896995708154,33,7,"2010"
"5624",3105200,"Baptist Health College-Little Rock","Little Rock","AR",72210,0.7791,0.1643,0.0163,0.0098,0.0033,0.0011,0.0218,0,0.0044,27.110867179,0.8477,0.3128430296,0.5,45346.35515,NA,5,0.6915,NA,NA,NA,NA,NA,NA,0.47058823529411,0,12,-2,"2010"
"5625",109200,"University of Central Arkansas","Conway","AR",72035,0.6791,0.1778,0.0266,0.0163,0.007,6e-04,0.009,0.0414,0.0423,21.76888361,0.5674,0.0902612827,0.4052455644,52832.95394,NA,5,0.9409,NA,NA,NA,NA,NA,NA,0.21119133574007,0.23871841155234,13,13,"2010"
"5626",109300,"Central Baptist College","Conway","AR",72034,0.75,0.1727,0.0345,0.0028,0.0055,0.0028,0.0041,0.0276,0,24.676595745,0.4544,0.1914893617,0.4208037825,48873.78232,NA,5,0.6454,440,540,410,570,410,530,0.16129032258064,0.15853658536585,13,13,"2010"
"5627",109700,"Harding University","Searcy","AR",72143,0.8333,0.0398,0.0274,0.0046,0.0056,7e-04,0.0189,0.0623,0.0073,20.697150149,0.5296,0.0761378137,0.2259636686,85076.84472,NA,5,0.7266,490,630,485,630,NA,NA,0.40270551508844,0.18834547346514,32,14,"2010"
"5628",109800,"Henderson State University","Arkadelphia","AR",71999,0.6979,0.1997,0.0314,0.0082,0.0027,0.0015,0.045,0.0127,9e-04,22.41285297,0.5411,0.1071080818,0.4607526882,45582.8014,NA,5,0.6258,380,620,500,560,470,540,0.15834767641996,0.32530120481927,32,13,"2010"
"5629",109900,"Hendrix College","Conway","AR",72032,0.7726,0.0317,0.042,0.031,0.0062,7e-04,0.0186,0.0393,0.0579,19.457085828,0.572,NA,0.18275154,110480.813,NA,5,0.8288,600,700,580,680,NA,NA,0.53898305084745,0,13,14,"2010"
"5630",2330800,"Jefferson Regional Medical Center School of Nursing","Pine Bluff","AR",71603,0.75,0.2321,0.0179,0,0,0,0,0,0,28.218181818,0.8036,0.3636363636,NA,34490.32175,NA,5,0.6818,NA,NA,NA,NA,NA,NA,0.88,0,NA,NA,"2010"
"5631",110000,"John Brown University","Siloam Springs","AR",72761,0.8085,0.0335,0.0384,0.0091,0.0116,6e-04,0.025,0.0622,0.011,25.897515528,0.553,0.2774327122,0.3255813953,65456.71445,NA,5,0.7086,480,600,490,600,480,600,0.52364864864864,0,32,15,"2010"
"5632",110200,"Ouachita Baptist University","Arkadelphia","AR",71998,0.8812,0.0655,0.0074,0.0047,0.0108,0.0013,0.0013,0.0277,0,19.821646341,0.5378,0.0350609756,0.2592,75296.16152,NA,5,0.6279,490,610,500,630,NA,NA,0.44736842105263,0,32,12,"2010"
"5633",109400,"University of the Ozarks","Clarksville","AR",72830,0.7089,0.0374,0.0634,0.0065,0.0179,0,0.0146,0.1447,0.0065,20.029126214,0.5463,NA,0.371024735,63016.33134,NA,5,0.9498,450,570,443,560,NA,NA,0.32835820895522,0,33,12,"2010"
"5634",110300,"Philander Smith College","Little Rock","AR",72202,0.0043,0.9103,0.0116,0.0043,0.0014,0,0.013,0.0535,0.0014,23.558091286,0.6643,0.0373443983,0.4345679012,31567.85623,NA,5,0.7115,410,540,410,520,390,500,0.02439024390243,0,NA,NA,"2010"
"5635",110600,"Williams Baptist College","Walnut Ridge","AR",72476,0.9361,0.0195,0.0249,0,0.0036,0,0,0.016,0,22.039787798,0.579,0.124668435,0.4832402235,45199.90819,NA,5,0.6679,NA,NA,NA,NA,NA,NA,0.35251798561151,0,42,13,"2010"
"5636",110700,"Southern Arkansas University Main Campus","Magnolia","AR",71753,0.614,0.3143,0.0191,0.0082,0.0041,0.0075,0,0.0329,0,22.96888091,0.5736,0.1172950329,0.5023380094,37285.15203,NA,5,0.6651,420,530,460,610,NA,NA,0.18600682593856,0.27357032457496,33,11,"2010"
"5637",111000,"University of Arkansas-Fort Smith","Fort Smith","AR",72913,0.7561,0.0464,0.0613,0.0456,0.0294,6e-04,0.0524,0.0054,0.0027,24.860520095,0.5786,0.2094562648,0.5369511863,35757.6107,NA,5,0.5855,460,560,470,540,430,520,0.10034602076124,0.15578764142732,13,7,"2010"
"5638",732971,"ITT Technical Institute-Rancho Cordova","Rancho Cordova","CA",95670,0.5523,0.1311,0.1695,0.0901,0.0146,0.0146,0,0,0.0278,29.206255353,0.1974,0.2345573269,0.5463231895,26184.0251,NA,6,0.371,NA,NA,NA,NA,NA,NA,0.08333333333333,0,13,6,"2010"
"5639",111600,"Art Center College of Design","Pasadena","CA",91103,0.2812,0.0253,0.1026,0.376,6e-04,0.0078,0.0065,0.1883,0.0117,23.270344828,0.4429,0.044137931,0.2340116279,53429.48273,NA,6,0.6686,NA,NA,NA,NA,NA,NA,0.30357142857142,0,12,11,"2010"
"5640",902200,"Associated Technical College-Los Angeles","Los Angeles","CA",90017,0.024,0.4633,0.4633,0.0495,0,0,0,0,0,29.053111588,0.4153,0.1137339056,0.6478076379,7400.292081,NA,6,0.7834,NA,NA,NA,NA,NA,NA,0.5797342192691,0,NA,NA,"2010"
"5641",111700,"Azusa Pacific University","Azusa","CA",91702,0.5442,0.0521,0.1477,0.0755,0.0045,0.004,5e-04,0.0176,0.1539,24.742189622,0.6454,0.1668024993,0.3133174792,81949.91046,NA,6,0.5872,490,590,480,600,470,580,0.51505016722408,0,21,13,"2010"
"5642",112100,"Bethany University","Scotts Valley","CA",95066,0.3241,0.0914,0.1828,0.036,0.0083,0.0028,0,0.0139,0.3407,22.420408163,0.6343,0.0775510204,0.3835616438,54833.46232,NA,6,0.6163,410,530,410,500,NA,NA,0.32954545454545,0,NA,NA,"2010"
"5643",3266300,"Bethesda University","Anaheim","CA",92801,0.0048,0.0048,0.0667,0.0524,0,0,0,0.8714,0,31.465116279,0.4762,0.4186046512,NA,31902.23645,NA,6,0.4182,NA,NA,NA,NA,NA,NA,0.42857142857142,0,11,11,"2010"
"5644",112200,"Biola University","La Mirada","CA",90639,0.638,0.0287,0.1495,0.1152,0.0056,0.0078,0.0297,0.0137,0.0118,20.639086294,0.6113,0.0324873096,0.2072456047,90112.71997,NA,6,0.7771,500,620,490,620,490,610,0.50072358900144,0,21,13,"2010"
"5645",112300,"Brooks Institute","Ventura","CA",93001,0.3086,0.0116,0.0568,0.0325,0.0046,0.0023,0.0336,0,0.5499,23.733660131,0.4432,0.0571895425,0.3302919708,66457.31056,NA,6,0.967,NA,NA,NA,NA,NA,NA,0.37165775401069,0,21,7,"2010"
"5646",112500,"California Baptist University","Riverside","CA",92504,0.5387,0.0819,0.2165,0.0393,0.0071,8e-04,0.0045,0.0341,0.0771,23.455261274,0.6306,0.1349319971,0.3745555117,69031.52785,NA,6,0.7075,400,550,450,550,370,570,0.43225806451612,0,11,11,"2010"
"5647",112700,"California College of the Arts","San Francisco","CA",94107,0.4392,0.0461,0.1174,0.1829,0.0079,0.0058,0,0.1116,0.0893,22.478547855,0.6033,0.0495049505,0.2352941176,70062.32918,NA,6,0.7584,NA,NA,NA,NA,NA,NA,0.22941176470588,0,11,13,"2010"
"5648",113100,"California Institute of Technology","Pasadena","CA",91125,0.3733,0.0114,0.0641,0.394,0.001,0.0083,0.0124,0.1169,0.0186,19.25,0.395,NA,NA,110822.4149,NA,6,0.1255,700,780,770,800,710,780,0.80676328502415,0,12,14,"2010"
"5649",113300,"California Lutheran University","Thousand Oaks","CA",91360,0.5618,0.0391,0.212,0.0497,0.0087,0.0051,0.0288,0.0387,0.0561,22.556328234,0.5803,0.0841446453,0.3190839695,89851.0932,NA,6,0.4719,500,590,520,610,490,590,0.56716417910447,0.2910447761194,12,15,"2010"
"5650",114300,"California Polytechnic State University-San Luis Obispo","San Luis Obispo","CA",93407,0.6439,0.0072,0.1201,0.1016,0.0054,0.0042,0.0366,0.0087,0.0722,20.224533107,0.4463,0.0163412564,0.2553720878,98012.07351,NA,6,0.3727,540,630,570,670,NA,NA,0.26448275862068,0.05206896551724,23,14,"2010"
"5651",799300,"California State University-Bakersfield","Bakersfield","CA",93311,0.2416,0.0721,0.4278,0.0661,0.009,0.0029,0.0208,0.0163,0.1434,23.913521261,0.6229,0.1247013856,0.530015083,40966.6558,NA,6,0.7147,390,500,390,520,NA,NA,0.17181208053691,0.04429530201342,11,11,"2010"
"5652",115700,"California State University-Stanislaus","Turlock","CA",95382,0.3527,0.0304,0.3661,0.1063,0.0056,0.0059,0.031,0.0161,0.0859,23.229835446,0.6438,0.1068249258,0.5418786029,46488.3713,NA,6,0.366,410,520,420,540,NA,NA,0.23430321592649,0.07044410413476,23,11,"2010"
"5653",114200,"California State University-San Bernardino","San Bernardino","CA",92407,0.2386,0.0997,0.4625,0.0683,0.0055,0.0035,0.0261,0.0321,0.0636,23.330644059,0.6382,0.1067961165,0.5433690556,43795.64859,NA,6,0.2335,400,500,400,500,NA,NA,0.13106490233144,0.03213610586011,12,11,"2010"
"5654",114400,"California State Polytechnic University-Pomona","Pomona","CA",91768,0.2452,0.0328,0.3273,0.2578,0.0031,0.0029,0.0238,0.0444,0.0627,22.261259957,0.425,0.0593772629,0.4338954469,52554.46033,NA,6,0.6133,450,560,480,620,NA,NA,0.19479905437352,0.03640661938534,21,13,"2010"
"5655",114600,"California State University-Chico","Chico","CA",95929,0.6145,0.0202,0.154,0.0517,0.0081,0.003,0.031,0.0288,0.0886,22.444168294,0.5131,0.0671045624,0.3688606085,61978.65777,NA,6,0.8137,450,550,460,570,NA,NA,0.19836214740673,0.06960873521383,13,13,"2010"
"5656",114100,"California State University-Dominguez Hills","Carson","CA",90747,0.1245,0.2202,0.4433,0.0913,0.0031,0.0047,0.0267,0.0204,0.0658,25.86125613,0.6473,0.1105837684,0.5164766839,32325.91995,NA,6,0.5897,370,460,360,470,NA,NA,0.0520059435364,0.06389301634472,13,7,"2010"
"5657",114700,"California State University-Fresno","Fresno","CA",93740,0.3133,0.0521,0.3604,0.1518,0.0066,0.0029,0.0209,0.0258,0.0663,22.314296617,0.5698,0.0822945815,0.4713225371,46215.47097,NA,6,0.7194,410,520,420,540,NA,NA,0.16852429781542,0.03566651805617,11,11,"2010"
"5658",113700,"California State University-Fullerton","Fullerton","CA",92831,0.3009,0.0273,0.3263,0.2132,0.0037,0.0044,0.0241,0.0343,0.0658,22.853129699,0.5681,0.0744638759,0.4399177724,50113.89085,NA,6,0.5509,440,540,450,570,NA,NA,0.16473580107374,0.04153715738909,21,13,"2010"
"5659",113800,"California State University-East Bay","Hayward","CA",94542,0.2113,0.1038,0.188,0.2634,0.0035,0.0128,0.041,0.081,0.0952,24.722132472,0.6031,0.1073415904,0.4427004945,42869.30392,NA,6,0.7331,400,510,400,520,NA,NA,0.14523809523809,0.05714285714285,12,11,"2010"
"5660",113900,"California State University-Long Beach","Long Beach","CA",90840,0.269,0.0429,0.3085,0.2283,0.0063,0.0066,0.0248,0.0449,0.0687,22.243053202,0.5916,0.0485428668,0.4238046796,50400.25653,NA,6,0.3177,440,560,460,590,NA,NA,0.1230303030303,0.03939393939393,11,13,"2010"
"5661",114000,"California State University-Los Angeles","Los Angeles","CA",90032,0.0928,0.0628,0.5174,0.1806,0.0014,0.0027,0.0101,0.0485,0.0836,23.483141994,0.5919,0.0675528701,0.564805746,33501.17243,NA,6,0.6722,380,480,380,490,NA,NA,0.08003679852805,0.03495860165593,11,11,"2010"
"5662",115300,"California State University-Northridge","Northridge","CA",91330,0.2845,0.0787,0.3374,0.1119,0.0025,0.004,0.0215,0.0593,0.1003,22.339771051,0.5614,0.0539363719,0.4541853255,43468.77151,NA,6,0.7254,410,520,400,540,NA,NA,0.14245907349355,0.02089864158829,11,11,"2010"
